Method,Start_frame_id,Done_frame_id,Collision,Recovery,Smoothness,Status,Time,World,optimal_time,nav_metric
VLM,0,7,0,3.26E-07,-0.165257285,success,6.825,world_44.world,7.979286411,0.5
VLM,8,14,0,3.44E-07,-0.137975749,success,6.435,world_44.world,7.979286411,0.5
VLM,0,7,0,3.22E-07,-0.010092637,success,6.55,world_45.world,8.507345602,0.5
VLM,8,14,0,3.16E-07,-0.003729798,success,6.691,world_45.world,8.507345602,0.5
VLM,0,9,0,0.063414863,-1.502590376,success,8.98,world_46.world,8.128776612,0.5
VLM,10,18,0,2.63E-07,-1.004507033,success,8.424,world_46.world,8.128776612,0.5
VLM,0,7,0,2.94E-07,-0.011266155,success,7.374,world_47.world,7.97843029,0.5
VLM,8,14,0,3.22E-07,-0.017411798,success,6.478,world_47.world,7.97843029,0.5
VLM,0,6,0,3.32E-07,-0.212574577,success,6.49,world_48.world,7.723639669,0.5
VLM,7,13,0,2.96E-07,-0.257341368,success,7.141,world_48.world,7.723639669,0.5
VLM,0,8,0,2.37E-07,-1.491978905,success,9.167,world_49.world,9.849313256,0.5
VLM,9,16,0,2.44E-07,-1.129070183,success,8.942,world_49.world,9.849313256,0.5
VLM,0,6,0,3.15E-07,-0.149638184,success,6.762,world_50.world,8.136260875,0.5
VLM,7,12,0,0.00332259,-0.137359637,success,6.572,world_50.world,8.136260875,0.5
VLM,0,6,0,2.98E-07,-0.437761692,success,7.169,world_51.world,8.428638485,0.5
VLM,7,12,0,3.36E-07,-0.183670738,success,6.398,world_51.world,8.428638485,0.5
VLM,0,8,0,2.44E-07,-1.83546032,success,9.2,world_52.world,8.908826053,0.5
VLM,9,17,0,0.037209526,-1.489419795,success,9.443,world_52.world,8.908826053,0.5
VLM,0,5,0,3.48E-07,-0.002183367,success,6.468,world_53.world,8.137162958,0.5
VLM,6,11,0,3.55E-07,-0.004891058,success,6.435,world_53.world,8.137162958,0.5
VLM,0,6,0,3.10E-07,-0.006157731,success,6.915,world_54.world,7.937059994,0.5
VLM,7,12,0,0.003311588,-0.005795758,success,6.752,world_54.world,7.937059994,0.5
VLM,0,6,0,3.12E-07,-0.180825027,success,6.74,world_55.world,7.97203859,0.5
VLM,7,12,0,3.17E-07,-0.144696355,success,7.09,world_55.world,7.97203859,0.5
VLM,0,6,0,3.05E-07,-0.153983563,success,7.148,world_56.world,8.148252271,0.5
VLM,7,12,0,3.22E-07,-0.064768924,success,6.704,world_56.world,8.148252271,0.5
VLM,0,7,0,2.59E-07,-0.962539904,success,8.654,world_57.world,8.325250746,0.5
VLM,8,15,0,2.47E-07,-1.173652114,success,9.101,world_57.world,8.325250746,0.5
VLM,0,5,0,3.33E-07,-0.108607954,success,6.656,world_58.world,8.561860718,0.5
VLM,6,11,0,0.0031059,-0.087787815,success,7.331,world_58.world,8.561860718,0.5
VLM,0,9,0,0.179337392,-6.600179765,success,11.242,world_59.world,8.195378269,0.5
VLM,10,16,0,2.56E-07,-0.338551906,success,8.595,world_59.world,8.195378269,0.5
VLM,0,5,0,3.16E-07,-0.093188389,success,6.893,world_60.world,8.179350205,0.5
VLM,6,11,0,3.24E-07,-0.120982726,success,7.218,world_60.world,8.179350205,0.5
VLM,0,6,0,2.84E-07,-0.072599742,success,7.871,world_61.world,7.904881921,0.5
VLM,7,12,0,2.92E-07,-0.059139816,success,7.584,world_61.world,7.904881921,0.5
VLM,0,5,0,3.40E-07,-0.007831778,success,6.453,world_62.world,7.789669186,0.5
VLM,6,10,0,3.40E-07,-0.001270145,success,6.473,world_62.world,7.789669186,0.5
VLM,0,7,0,2.41E-07,-1.04088852,success,9.219,world_63.world,8.14213609,0.5
VLM,8,14,0,2.36E-07,-1.084331932,success,9.096,world_63.world,8.14213609,0.5
VLM,0,5,0,2.62E-07,-1.456623438,success,8.542,world_64.world,8.299052786,0.5
VLM,6,16,0,0.251533857,-7.296941132,success,14.544,world_64.world,8.299052786,0.5
VLM,0,4,0,3.50E-07,-0.066733967,success,6.471,world_65.world,7.784881351,0.5
VLM,5,11,0,2.72E-07,-0.070139594,success,7.782,world_65.world,7.784881351,0.5
